-0.24409	-0.01922	2.4906
-1.1481	-0.075523	6.655
-4.3731	-0.26725	15.934
-9.709	-0.5556	27.343
-11.914	-0.65551	31.421
-16.566	-0.85491	39.599
-18.968	-0.95147	43.647
-21.361	-1.0453	47.614
-26.023	-1.2229	55.178
-28.246	-1.307	58.744
0	0	0
-34.51	-1.5438	68.709
-34.464	-1.5418	68.585
-34.057	-1.5258	67.875
-33.31	-1.4969	66.629
-31.167	-1.4138	63.067
-28.957	-1.3265	59.323
-28.222	-1.2958	57.997
-27.983	-1.2834	57.442
-28.326	-1.293	57.818
-29.15	-1.3208	58.967
-31.501	-1.401	62.355
-33.788	-1.4757	65.559
-34.596	-1.5	66.611
-35.073	-1.5116	67.125
-35.166	-1.5095	67.04
-28.711	-1.2893	57.475
-26.444	-1.2085	54.035
-21.717	-1.0337	46.699
-19.288	-0.94074	42.822
-16.841	-0.8445	38.847
-12.083	-0.64328	30.764
-9.846	-0.54239	26.723
-4.1158	-0.2397	15.09
-0.95791	-0.049148	5.9182
-0.15148	-4.4784e-05	1.9359
0	0	0
-0.0014112	-0.0015217	0.28666
-0.05929	-0.0080993	1.107
-0.59279	-0.041038	4.3492
-2.0086	-0.12341	9.4692
-3.1209	-0.18797	12.619
-5.9546	-0.35689	19.582
-7.7308	-0.45473	23.392
-14.21	-0.75578	35.517
-23.733	-1.1357	51.472
-30.394	-1.3883	62.181
-32.482	-1.4672	65.502
-32.314	-1.4583	64.973
-29.997	-1.368	61.107
-30.266	-1.359	60.573
-32.72	-1.4414	64.084
0.0051288	0.00095812	0.13537
-0.019044	0.0048033	0.72832
-0.44541	-0.017487	3.6746
-1.7137	-0.094083	8.5907
-2.7366	-0.15504	11.64
-5.8029	-0.33648	18.817
-7.731	-0.43938	22.718
-14.426	-0.74502	34.816
-24.106	-1.1232	50.442
-30.925	-1.3662	60.786
-33.075	-1.4395	63.974
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-25.895	-1.2055	54.185
-25.935	-1.2035	54.055
-26.54	-1.223	54.835
-26.396	-1.2277	55.168
-31.293	-1.4214	63.511
-31.786	-1.4006	62.299
-30.133	-1.377	61.618
-30.676	-1.3628	60.687
-27.562	-1.2581	56.29
-27.324	-1.2655	56.801
-29.851	-1.3367	59.583
-29.287	-1.3438	60.184
-28.649	-1.2955	57.849
-28.337	-1.306	58.552
-23.965	-1.1188	50.318
-23.618	-1.1286	51.117
-21.57	-1.0288	46.544
-21.281	-1.0371	47.259
-26.33	-1.2325	55.513
-26.788	-1.2233	54.738
-11.358	-0.62521	30.211
-11.566	-0.62108	29.792
-18.853	-0.94069	43.209
-19.081	-0.93358	42.577
-9.1675	-0.51998	26.026
-9.1937	-0.51283	25.52
-13.744	-0.73082	34.5
-13.996	-0.72699	34.073
-16.274	-0.83643	38.86
-16.475	-0.83074	38.324
-7.1351	-0.41482	21.909
-7.0961	-0.40822	21.411
-5.2039	-0.30615	17.428
-5.3303	-0.31479	17.963
-1.5549	-0.092944	7.9071
-1.4227	-0.084801	7.4091
-2.5551	-0.15041	10.944
-2.3829	-0.14336	10.391
-3.5776	-0.21212	13.675
-3.798	-0.22561	14.29
-0.74553	-0.043408	4.869
-0.86399	-0.051366	5.3503
-0.016034	0.00027718	0.42526
-0.0086187	-0.0012245	0.30775
-0.40499	-0.023608	3.2471
-0.33341	-0.018816	2.8632
-0.14942	-0.0076873	1.6687
-0.11141	-0.0061635	1.3838
-0.01668	0.00019162	0.3878
-0.014165	-0.0011571	0.34225
-28.277	-1.3063	58.637
-0.23657	-0.01257	2.2204
-0.20774	-0.012002	2.0442
-25.909	-1.1932	53.509
-25.6	-1.2018	54.17
-0.54131	-0.032076	3.8624
-0.58618	-0.033665	4.0765
-1.1647	-0.068752	6.4459
-1.0985	-0.066083	6.1926
-3.1669	-0.18647	12.531
-3.0199	-0.18059	12.181
-4.5032	-0.26678	15.849
-4.5772	-0.27037	16.124
-1.9943	-0.11839	9.2514
-1.9431	-0.1178	9.0218
-6.4015	-0.37296	20.221
-6.3792	-0.37081	19.965
-8.526	-0.48492	24.614
-8.4639	-0.47869	24.196
-15.821	-0.81385	37.905
-16.027	-0.81451	37.701
-18.483	-0.92313	42.434
-18.676	-0.91969	42.051
-13.219	-0.70432	33.395
-13.344	-0.70269	33.11
-10.798	-0.59639	29.016
-10.789	-0.58849	28.524
-21.477	-1.0412	47.382
-21.671	-1.0351	46.873
-23.587	-1.1064	49.838
-23.313	-1.1139	50.468
-24.786	-1.1536	51.876
-24.573	-1.1601	52.369
-0.10416	-0.005298	1.24
-0.066455	-0.0043645	0.9399
-23.336	-1.1021	49.75
-23.289	-1.1078	50.12
-23.294	-1.1044	49.911
-28.763	-1.2946	57.766
-0.07999	-0.0030387	1.0661
-0.36422	-0.020742	2.9426
-0.822	-0.048649	5.0833
-1.5282	-0.091755	7.6919
-3.7994	-0.22521	14.171
-2.5009	-0.14969	10.714
-5.5051	-0.32329	18.163
-7.8435	-0.44834	23.085
-18.046	-0.90213	41.511
-18.202	-0.90358	41.431
-10.3	-0.56973	27.897
-15.138	-0.78377	36.605
-15.549	-0.79779	37.067
-12.66	-0.67868	32.281
-12.366	-0.66338	31.571
-20.417	-0.99707	45.494
-20.465	-0.99143	45.079
-20.714	-1.0067	45.838
-20.388	-0.9911	45.123
-14.46	-0.75427	35.332
-9.8966	-0.54961	27.017
-16.646	-0.84445	39.059
-18.741	-0.92823	42.537
-17.882	-0.89307	41.032
