0	0	0
-0.0053585	0.00093412	3.98e-06
-0.0037136	0.00093412	6.3926e-06
0	0	0
-0.0053585	-0.00093412	-3.98e-06
-0.0037257	-0.00093412	-6.3926e-06
0	0	0
0	0	0
-0.00027403	5.4738e-06	3.98e-07
-0.00065705	6.0387e-05	7.9599e-07
-0.00113	0.00015353	1.194e-06
-0.0016738	0.00027368	1.592e-06
-0.0022695	0.00040965	1.99e-06
-0.0028979	0.0005502	2.388e-06
-0.0035401	0.00068414	2.786e-06
-0.0041769	0.00080024	3.184e-06
-0.0047894	0.00088731	3.582e-06
-0.0052825	0.00093412	4.6296e-05
-0.0051475	0.00093412	6.0562e-05
-0.0049683	0.00093412	5.3791e-05
-0.0047595	0.00093412	3.2995e-05
-0.0045361	0.00093412	5.1863e-06
-0.0043126	0.00093412	-2.2622e-05
-0.0041039	0.00093412	-4.3419e-05
-0.0039246	0.00093412	-5.019e-05
-0.0037896	0.00093412	-3.5924e-05
8.1059e-05	5.4738e-06	6.3926e-07
-9.4645e-05	6.0387e-05	1.2785e-06
-0.00046853	0.00015353	1.9178e-06
-0.000982	0.00027368	2.557e-06
-0.0015765	0.00040965	3.1963e-06
-0.0021934	0.0005502	3.8355e-06
-0.0027741	0.00068414	4.4748e-06
-0.0032602	0.00080024	5.1141e-06
-0.0035928	0.00088731	5.7533e-06
-0.0053585	-0.0006804	-0.00012023
-0.0053585	-0.00047144	-0.00015837
-0.0053585	-0.00029603	-0.00013792
-0.0053585	-0.00014297	-7.8445e-05
-0.0053585	-1.035e-06	5.3245e-07
-0.0053585	0.00014098	7.9467e-05
-0.0053585	0.0002943	0.00013882
-0.0053585	0.00047011	0.00015905
-0.0053585	0.00067965	0.00012062
-0.0037245	-0.0006804	-0.00028712
-0.0037233	-0.00047144	-0.00037975
-0.0037221	-0.00029603	-0.00033133
-0.0037209	-0.00014297	-0.00018889
-0.0037197	-1.035e-06	5.504e-07
-0.0037184	0.00014098	0.00018994
-0.0037172	0.0002943	0.00033226
-0.003716	0.00047011	0.00038046
-0.0037148	0.00067965	0.00028752
-0.0052835	-0.00093412	-4.6296e-05
-0.0051496	-0.00093412	-6.0562e-05
-0.0049716	-0.00093412	-5.3791e-05
-0.0047642	-0.00093412	-3.2995e-05
-0.0045421	-0.00093412	-5.1863e-06
-0.00432	-0.00093412	2.2622e-05
-0.0041127	-0.00093412	4.3419e-05
-0.0039347	-0.00093412	5.019e-05
-0.0038008	-0.00093412	3.5924e-05
-0.00027417	-5.4738e-06	-3.98e-07
-0.00065732	-6.0387e-05	-7.9599e-07
-0.0011304	-0.00015353	-1.194e-06
-0.0016743	-0.00027368	-1.592e-06
-0.00227	-0.00040965	-1.99e-06
-0.0028985	-0.0005502	-2.388e-06
-0.0035406	-0.00068414	-2.786e-06
-0.0041774	-0.00080024	-3.184e-06
-0.0047897	-0.00088731	-3.582e-06
7.9285e-05	-5.4738e-06	-6.3926e-07
-9.7906e-05	-6.0387e-05	-1.2785e-06
-0.00047305	-0.00015353	-1.9178e-06
-0.00098762	-0.00027368	-2.557e-06
-0.0015831	-0.00040965	-3.1963e-06
-0.002201	-0.0005502	-3.8355e-06
-0.0027827	-0.00068414	-4.4748e-06
-0.0032697	-0.00080024	-5.1141e-06
-0.0036036	-0.00088731	-5.7533e-06
