-0.000575144917063378	-0.000523122114074968	-0.380747941718788	0.00586856085329688	0.0634824278896454	-3.84114457770266e-05
-0.000733092153243425	-0.000353379076011973	-1.40378032267204	0.00474185335375589	0.109657551659641	5.78054207100396e-06
-6.02185706259518e-05	-0.000401898017272951	-2.7297705750351	0.00126837691983384	0.117637708397896	-2.4768473155782e-06
0.00034238817818066	-0.000445701558091041	-4.02019000035204	-0.00233627866718243	0.10384658462679	7.42925439702302e-06
0.000639310380758629	-0.0003992629698446	-5.04732115547858	0.00442039096080804	0.0861222927730364	2.33513453685382e-05
0.000924516743798418	-0.000491516719993773	-5.81518664083409	0.0103633227973458	0.0746641324212088	2.20414652433342e-05
0.00137823944022641	-0.000581572586712167	-6.3813475596707	0.0203772387169671	0.0712228218773308	1.66650376540884e-05
0.00191641572949868	-0.000916755036375744	-6.8263235493671	0.0271044315297651	0.073066627583477	2.01360807741583e-05
0	0	0	0	0	0
0.00248355093184613	-0.0014139786841641	-7.19590058846511	0.0316398495870896	0.077540721061734	1.9530738981009e-05
0.00165299624132597	-0.00134205019841519	-7.45766218555277	0.0304697630493737	0.0714373067529874	1.84480109768303e-05
0.00108001008691402	-0.000998724226434677	-7.40728137068286	0.0269231604191327	0.069200760022557	2.11887499997502e-05
0.000796329149876238	-0.00073437868809361	-7.28155117092906	0.0223913304766401	0.0684950220292649	1.60852028904793e-05
0.00065395872386598	-0.00049736944918125	-7.24366055955683	0.0173117023968838	0.0662322598139474	2.81157485957054e-06
0.000770718108460585	-0.000274211842144136	-7.38278444017006	0.0134208187248393	0.0607847134881294	-6.67828560957952e-06
0.000996362721313294	-3.56596580808828e-05	-7.61688450359886	0.0118577584062038	0.0547731659551886	-9.88585435697579e-06
0.00153897269723037	0.00030216717124495	-7.92880547010008	0.0119186920693437	0.0476551604663999	-4.06580032295367e-06
0.0023338816331426	0.000411567955595089	-8.10787755960619	0.0120400689939984	0.0425772877696022	-7.93154714374533e-06
0.00177699642915681	-0.000107019285703575	-7.61278991470812	0.00931612273036335	0.0459113544551983	-9.01900508996459e-06
0.00126547478218451	-0.000409819631892516	-7.02961512286768	0.00833361563554765	0.0502042175457174	-5.25542779864297e-06
0.000841572993805917	-0.000459622844359625	-6.27934479508033	0.00956784999880538	0.0594224084043577	-6.3201631496978e-06
0.000619738769493095	-0.000517542611142388	-5.32376245835093	0.00860330699866057	0.0758391477040485	-9.80772124313412e-06
0.000400018479869604	-0.000350127200258765	-4.13727731365111	0.006734192858781	0.0982713185668137	1.96760497012634e-05
6.68852586608568e-06	-0.000182170068484677	-2.76204671371909	0.00123320264797128	0.113425847891877	1.16327526727677e-05
-0.000607325173106448	-0.000373834597022391	-1.38061525575731	-0.0040860155398693	0.102885508630137	-3.04403718547351e-05
-0.000501238824257197	0.000245898082508292	-0.300796027155326	-0.0178487647101721	0.0547655283292081	-1.90270741166229e-05
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0.000649519727271584	-0.000459243531350146	-6.73718969586793	0.0125624971200446	0.064863340816636	-4.0142660569898e-07
0.000829308958240505	-0.000404026213161996	-6.88582883291844	0.0109152115121177	0.0582415666218507	-7.35951629377135e-06
0.000676151433860172	-0.000512130255846059	-6.6383551436482	0.0154376252164896	0.0690610677123416	8.23509967462524e-06
0.000893048423459305	-0.000581066202499166	-6.58265726727406	0.0176856140969222	0.0703237703477874	1.64422282412413e-05
-0.000713360644284267	-0.000149026961831522	-0.216365048658995	-0.00780609432023324	0.0541298160820643	-1.51868675875405e-05
0.00049332432445926	-0.000382907007117965	-5.0235619233977	0.0061097245456249	0.090660626635739	1.54012942773692e-05
0.000489295649834253	-0.000424326670767626	-5.11753179692974	0.00740999675281225	0.0854575323283342	1.39339281677668e-06
0.000600028591117842	-0.000467824108423531	-6.09207773109346	0.00910241681446473	0.0676979853695722	-1.09511359073842e-05
0.000669730124464645	-0.000465593674515507	-5.87863689148931	0.0101844597312074	0.0756667859235388	1.49792735465652e-05
0.0002124853699945	-0.000369342583337072	-3.75636456208607	0.000904626208242481	0.107809156958199	5.08808288336895e-06
-0.000232974943565201	-0.000325968675357838	-2.14379680692051	0.000177824315758931	0.111304718341642	-1.1941645631696e-06
-0.000292377475748598	-0.000284521563669048	-0.910879203769254	-0.00228431046473054	0.0904443930929241	-1.90200633568404e-05
0.000610692343845048	-0.000475171852414215	-5.95388306054576	0.00878087400892616	0.0750575983741749	8.22173025121237e-06
