1	0	0	0	0	0	0
2	-0.000240928439742451	1.27267337872171e-11	-0.0190088044436346	-6.99729262816693e-11	0.0506955737432004	1.58261831904948e-10
3	-0.002408355935329	5.13593767295659e-11	-0.0759863748464628	-1.80479815508636e-10	0.101391147547873	3.0155720782124e-10
4	-0.00842383141768984	1.09423154413976e-10	-0.17078630789307	-3.05675520793811e-10	0.152086721366401	4.454241675397e-10
5	-0.0201990162982635	1.8166855309596e-10	-0.303165016034991	-4.37840991009294e-10	0.202782295195116	5.89824107003376e-10
6	-0.0396307724699337	2.62013808395004e-10	-0.472782353406772	-5.71403040662862e-10	0.253477869040612	7.34349310064654e-10
7	-0.0685962883401338	3.44069314593622e-10	-0.679202489835612	-7.00967945418235e-10	0.304173442921116	8.78519820944068e-10
8	-0.108948255418241	4.21361551776748e-10	-0.921895030713768	-8.21031000553671e-10	0.354869016875524	1.02155699567659e-09
9	-0.162510107853241	4.87473037137535e-10	-1.20023637985952	-9.27375519049157e-10	0.405564590976838	1.16259735852033e-09
10	-0.231071337156899	5.36120738067857e-10	-1.51351134186601	-1.02103529700891e-09	0.45626016534953	1.30152881459419e-09
11	-0.316382894154831	5.61019845793208e-10	-1.86091495982076	-1.11627949002888e-09	0.506955740190683	1.44108052560327e-09
12	-0.420152689983967	5.55271312733282e-10	-2.24155458367246	-1.25496386901741e-09	0.557651315794645	1.59121460052892e-09
13	-0.544041207699548	5.09786669917587e-10	-2.65445216392704	-1.5321467240335e-09	0.608346892579202	1.7781004815693e-09
14	-0.689657235773763	4.10031464394505e-10	-3.09854676478012	-2.13228231933576e-09	0.659042471128793	2.05935935521059e-09
15	-0.85855373437868	2.30445820519718e-10	-3.57269729013306	-3.61096503680998e-09	0.709738051997021	2.62859131753236e-09
16	-1.052223845507	-8.05214681306843e-11	-4.07568541600641	-6.32605526542608e-09	0.760433636929645	3.62109232725226e-09
17	-1.27209705660442	-6.25785520502841e-10	-4.60621872098858	-6.28802222852571e-09	0.811129224040174	3.41234531728956e-09
18	0	0	0	0	0	0
19	-0.000240928476810307	1.39415076311735e-11	-0.019008804497393	-9.02204691695833e-12	0.0506955738894354	1.06391532957864e-10
20	-0.00240835601794744	5.14013869116839e-11	-0.0759863750242026	-1.40603099138548e-10	0.101391147733724	2.47925958545537e-10
21	-0.00842383155459689	1.09348239665887e-10	-0.170786308211573	-2.83753812501283e-10	0.152086721572039	3.92562279810356e-10
22	-0.0201990164982411	1.81619595876637e-10	-0.303165016501154	-4.28489270594821e-10	0.202782295415183	5.37482572275178e-10
23	-0.0396307727417576	2.61983246452411e-10	-0.47278235402321	-5.72315500339241e-10	0.253477869272555	6.82696502872103e-10
24	-0.0685962886922246	3.44056890911155e-10	-0.679202490601515	-7.14267444889123e-10	0.304173443163485	8.28283389891087e-10
25	-0.108948255858294	4.21381519886758e-10	-0.921895031625232	-8.5400485435363e-10	0.354869017128118	9.74533950057105e-10
26	-0.162510108388407	4.87559190302177e-10	-1.20023638091108	-9.9306493022502e-10	0.405564591241714	1.12231448277845e-09
27	-0.231071337795622	5.3632710162738e-10	-1.51351134305511	-1.13788071213186e-09	0.456260165632842	1.27383605521355e-09
28	-0.316382894912439	5.61428573468293e-10	-1.86091496115736	-1.30496637992673e-09	0.506955740505225	1.43405919327524e-09
29	-0.420152690895381	5.55984908359534e-10	-2.24155458519657	-1.52870059549593e-09	0.557651316162599	1.61295195779519e-09
30	-0.544041208844623	5.1091837502661e-10	-2.65445216573782	-1.87175736273689e-09	0.608346893035232	1.82860428731238e-09
31	-0.689657237321702	4.11620493459407e-10	-3.09854676707871	-2.43745847597055e-09	0.659042471717545	2.1104569030779e-09
32	-0.858553736719947	2.3122040041619e-10	-3.5726972933543	-3.39394641574043e-09	0.709738052944769	2.50381706348149e-09
33	-1.05222384942041	-8.28197784812238e-11	-4.07568542093612	-4.98920140328e-09	0.760433638806596	3.07162379939012e-09
34	-1.27209706207322	-6.22311424396701e-10	-4.60621872746851	-7.36515015933705e-09	0.81112922584348	3.86641955216284e-09
