1	0	0	0	0.0100288678472295	-0.21105068161433	-0.00212829586141962
2	-0.0456983266092924	-0.00638856857883018	0.41839270784149	0.010029010716012	-0.210646917540714	-0.00212422213497522
3	-0.0910496983209724	-0.0127530445364939	0.835208842962949	0.0100294372735571	-0.209436784984874	-0.00211201272708444
4	-0.135712089861605	-0.019069392404104	1.24887552623889	0.01003014139365	-0.207423772283813	-0.00209170304306127
5	-0.17935328764733	-0.0253136918979439	1.65782732988954	0.0100311129340277	-0.204613723672654	-0.0020633523910215
6	-0.22165568083333	-0.0314621979222638	2.0605101612962	0.01003233783948	-0.201014883995222	-0.002027044421734
7	-0.262320910378304	-0.0374914032977161	2.45538533120979	0.0100337982875713	-0.196637958149883	-0.00198288770711273
8	-0.301074325548692	-0.0433781050293656	2.84093385851612	0.0100354728803385	-0.191496183771497	-0.00193101645721197
9	-0.337669189470972	-0.049099474552916	3.21566105314058	0.0100373368843517	-0.185605409801355	-0.00187159129276935
10	-0.371890584651132	-0.0546331328752908	3.5781014114386	0.0100393625166576	-0.178984185146091	-0.00180480010755093
11	-0.403558952477744	-0.0599572306546199	3.92682384663208	0.0100415192830043	-0.171653843578672	-0.00173085889068675
12	-0.432533201040995	-0.0650505331517339	4.26043725669327	0.0100437743695673	-0.163638583133938	-0.00165001251216022
13	-0.45871332027001	-0.0698925100553474	4.57759642182576	0.0100460930820982	-0.154965537001995	-0.00156253540411164
14	-0.482042446888543	-0.0744634301464024	4.87700820745964	0.0100484393342466	-0.145664828422837	-0.00146873206651069
15	-0.502508307305148	-0.0787444596252672	5.15743802601442	0.0100507761941011	-0.135769599086255	-0.00136893745413453
16	-0.520143981945476	-0.0827177627870947	5.41771649367678	0.0100530664302718	-0.125316012043807	-0.00126351674938018
17	-0.535027965321349	-0.0863666053910796	5.65674620246828	0.0100552731379097	-0.114343220132373	-0.00115286504352031
18	-0.547283445849248	-0.0896754568977272	5.87350851618984	0.0100573603670215	-0.102893299416705	-0.00103740684382415
19	-0.557076819768667	-0.0926300926034656	6.06707027120283	0.0100592937570323	-0.0910111316548149	-0.00091759479864406
20	-0.564615407817523	-0.0952176917652653	6.23659026321107	0.0100610411666017	-0.0787442527882172	-0.000793908129178766
21	-0.570144393986223	-0.0974269303414652	6.38132539279199	0.0100625732872598	-0.0661426479595825	-0.00066685057972745
22	-0.57394302440707	-0.0992480671295295	6.5006363315864	0.0100638642174508	-0.0532585035584797	-0.000536947949918595
23	-0.576320108926447	-0.100673019920255	6.59399258340829	0.0100648919857163	-0.0401459177952975	-0.000404745153226099
24	-0.577608911851522	-0.10169543135617	6.66097681627927	0.0100656390012033	-0.0268605693008481	-0.000270802909551095
25	-0.57816151787404	-0.102310721238769	6.70128835736366	0.0100660924246478	-0.0134593557494344	-0.000135694136938487
26	-0.578342794464456	-0.102516125882528	6.71474575744581	0.0100662444403051	-9.83975447834798e-17	-1.27687348711229e-18
